invoice_id,supplier_id,department_id,invoice_date,invoice_amount,currency,payment_terms,invoice_type,submission_hour,image_path,supplier_country,supplier_age_days,supplier_risk_score,blacklisted_flag,avg_invoice_amount,is_fraud,fraud_type,fraud_tags,explanations,supplier_invoice_count_30d,supplier_avg_amount_90d,invoice_amount_zscore,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,region,annual_budget,ocr_total_extracted,image_tamper_flag
INV_0160533,d8274fc3-f145-4426-bb48-1ded0f037337,DPT_016,2023-04-16,4770.17,ZAR,NET30,GOODS,9,,CA,350,0.14,0,6069.24,0,NONE,,"{""reason"": ""NONE""}",19.0,7092.929111111111,-0.3171241385360037,0,0,0,Connecticut,157917265.03383747,,
INV_0030763,b303f438-fe21-40d0-8bbe-4aff9326dffd,DPT_023,2023-08-26,1984.44,ZAR,NET60,SERVICES,21,data/v1/20251214_172643/images/INV_0030763.png,BD,4749,0.305,0,4517.13,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",16.0,5854.252105263158,-0.6332486646292577,0,1,0,Arkansas,471719619.69151163,4354.5,1.0
INV_0297195,ca840003-5083-4fef-adec-6bbdf69777a1,DPT_048,2023-05-14,7720.19,ZAR,NET30,SERVICES,4,,IQ,4806,0.444,0,6687.4,0,NONE,,"{""reason"": ""NONE""}",15.0,7851.179555555556,0.017644010015945347,0,0,1,Nevada,147954148.85425425,,
INV_0225357,1e7c6795-a8c6-42df-9d23-ff41dae13586,DPT_043,2023-09-01,8686.1,ZAR,NET60,SERVICES,22,,ML,4731,0.32,0,9042.6,0,NONE,,"{""reason"": ""NONE""}",14.0,10509.8785,0.1272554371817996,0,0,0,Oregon,41657651.47833375,,
INV_0281803,82c41c54-a8de-4d88-9f8a-cdeb2e8ff5a8,DPT_002,2023-02-16,36330.09,ZAR,NET30,SERVICES,2,,TZ,4058,0.613,0,20627.95,1,DOC_TAMPER,INFLATED;DOC_TAMPER,"{""rules"": [""INFLATED"", ""DOC_TAMPER""]}",14.0,26817.227647058822,3.2642942880670796,0,0,1,Nevada,14914645.502737343,,
INV_0102293,cf133b65-d450-4fa2-98e7-0aebe7b33085,DPT_038,2023-05-06,5672.77,ZAR,NET60,GOODS,12,,IN,35,0.114,0,7583.73,0,NONE,,"{""reason"": ""NONE""}",14.0,8567.99425,-0.2146971275723528,0,0,0,Connecticut,155462729.73333225,,
INV_0063077,6ba4170b-4e9d-43e9-9f16-2ec3be848aa2,DPT_032,2023-07-21,5613.77,ZAR,NET60,GOODS,11,,AD,4734,0.342,0,12990.61,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",13.0,13975.793392857142,-0.22139244515140818,0,1,0,Arkansas,30056782.33772621,,
INV_0242780,d0437e4c-34e5-4699-88eb-e27a23a4e70e,DPT_031,2023-11-28,3321.08,ZAR,NET30,SERVICES,15,,NO,67,0.272,0,3421.41,0,NONE,,"{""reason"": ""NONE""}",12.0,4840.3924324324325,-0.48156681227555254,0,0,0,Arkansas,277767319.84191287,,
INV_0066451,ec2e2815-0a32-47d2-b73a-edf8431e930f,DPT_047,2023-01-30,1704.17,ZAR,NET30,SERVICES,9,,GH,41,0.467,0,1964.48,0,NONE,,"{""reason"": ""NONE""}",11.0,2736.6000000000004,-0.6650536927289501,0,0,0,Vermont,426130646.54993266,,
INV_0205975,f28e4122-5894-47f1-b9b8-6bb2b596ca7c,DPT_020,2023-10-15,2940.62,ZAR,NET60,GOODS,18,data/v1/20251214_172643/images/INV_0205975.png,IQ,476,0.16,0,7106.0,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",11.0,8347.50024390244,-0.5247413974641528,0,1,0,New Jersey,245316830.24895635,3509.68,1.0
INV_0034146,6f5842c3-ff86-4c31-9d66-e8155a4153b3,DPT_013,2023-12-23,2880.78,ZAR,NET60,SERVICES,5,,TH,4187,0.142,0,2818.93,0,NONE,,"{""reason"": ""NONE""}",14.0,3747.2826086956516,-0.5315320382087405,0,0,1,Missouri,142874477.40079096,,
INV_0208527,74503887-48d9-4846-95c5-51fcfba57cc8,DPT_013,2023-04-17,13112.27,ZAR,NET30,GOODS,19,,MN,3394,0.344,0,10329.01,0,NONE,,"{""reason"": ""NONE""}",18.0,12365.899782608696,0.6295370271629457,0,0,0,Missouri,142874477.40079096,,
INV_0029490,4fc77768-5ebb-4ca5-a84b-f9625744f596,DPT_002,2023-09-15,1632.03,ZAR,NET30,SERVICES,5,,CG,3419,0.383,0,4746.53,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",10.0,5205.8125641025645,-0.6732401369688324,0,1,1,Nevada,14914645.502737343,,
INV_0124819,e05fb8bc-8a16-406c-8958-e75e21d53971,DPT_003,2023-10-10,4688.62,ZAR,NET60,GOODS,13,,JP,4979,0.23,0,4895.13,0,NONE,,"{""reason"": ""NONE""}",8.0,6259.690344827586,-0.32637842918976584,0,0,0,New York,420410228.3429599,,
INV_0191140,94a53fde-f10d-47c8-9780-c2152b2bb8e9,DPT_002,2023-06-20,2006.24,ZAR,NET60,SERVICES,5,data/v1/20251214_172643/images/INV_0191140.png,BW,2820,0.475,0,3561.55,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",11.0,5397.126451612904,-0.6307748015237762,0,1,1,Nevada,14914645.502737343,10111.98,0.0
INV_0053099,da9408c0-29b4-4cb1-8cb5-ee5c62f5f7c2,DPT_013,2023-06-18,12043.81,ZAR,NET60,GOODS,5,,UY,2185,0.139,0,11967.03,0,NONE,,"{""reason"": ""NONE""}",10.0,15505.7459375,0.5082882302050213,0,0,1,Missouri,142874477.40079096,,
INV_0094210,4588fc1b-b238-4849-8fe0-69b6eedaa802,DPT_009,2023-07-04,11010.91,ZAR,NET30,SERVICES,9,data/v1/20251214_172643/images/INV_0094210.png,CI,112,0.047,0,4752.33,0,NONE,,"{""reason"": ""NONE""}",12.0,6096.251025641025,0.3910747805879652,0,0,0,Arizona,228260536.5655489,9577.52,0.0
INV_0162206,8d2238e6-c7bf-4fbc-943c-dd6de0c1ff1e,DPT_031,2023-10-01,2730.61,ZAR,NET60,SERVICES,20,,CV,93,0.268,0,1703.18,0,NONE,,"{""reason"": ""NONE""}",15.0,2625.2780000000002,-0.548573323646821,0,0,0,Arkansas,277767319.84191287,,
INV_0235562,96bf10ab-3ce9-45e7-89d6-a63bca3c6f5f,DPT_046,2023-02-17,5398.15,ZAR,NET30,SERVICES,11,,UG,2303,0.436,0,6511.29,0,NONE,,"{""reason"": ""NONE""}",11.0,6070.893571428571,-0.24586099390388158,0,0,0,Mississippi,271866289.7393795,,
INV_0261123,0323d342-df6a-4f93-9a43-2f0a7daa39f0,DPT_034,2023-12-10,2868.52,ZAR,NET60,GOODS,1,,SV,2628,0.233,0,3835.26,0,NONE,,"{""reason"": ""NONE""}",12.0,4814.217173913044,-0.5329233025056764,0,0,1,Tennessee,279931198.2698545,,
INV_0066003,63b4c08b-6b8e-469f-9538-5b0e34f3193c,DPT_008,2023-08-07,9840.73,ZAR,NET90,GOODS,5,,TZ,90,0.505,1,5245.26,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",16.0,7446.778918918919,0.2582828022039136,0,0,1,Louisiana,212889065.30955267,,
INV_0166960,adb610f4-c65d-486e-b00f-63efe59fc1c2,DPT_043,2023-05-26,16781.47,ZAR,NET60,SERVICES,23,,BT,4081,0.307,0,6109.17,1,NONE,,"{""reason"": ""NONE""}",13.0,6430.009512195123,1.0459176926048113,0,0,0,Oregon,41657651.47833375,,
INV_0230175,4991ab9b-ebc2-426f-af34-cf65a193c4b2,DPT_030,2023-03-20,3092.05,ZAR,NET30,GOODS,19,,IT,716,0.562,0,7959.85,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",12.0,8910.391515151514,-0.5075571272777738,0,1,0,Wyoming,153509548.44925362,,
INV_0087154,4ab7706e-b773-40ca-aec2-59dc7f95897c,DPT_044,2023-08-05,20292.43,ZAR,NET60,GOODS,12,,CA,4127,0.721,0,4275.99,0,NONE,,"{""reason"": ""NONE""}",6.0,6705.840384615385,1.4443412893397318,0,0,0,Tennessee,292357118.7866788,,
INV_0195900,7c9f3bc3-7210-445a-823c-7ef9cd8565ce,DPT_010,2023-03-18,6259.81,ZAR,NET90,SERVICES,14,,NL,3748,0.356,0,9401.76,0,NONE,,"{""reason"": ""NONE""}",11.0,10853.483888888888,-0.1480798524603413,0,0,0,Arizona,477880716.71451265,,
INV_0212234,bfbeac7a-efc5-4738-afb2-1e667ed17aab,DPT_008,2023-04-18,4866.26,ZAR,NET30,SERVICES,11,data/v1/20251214_172643/images/INV_0212234.png,MK,4792,0.409,0,8978.16,0,NONE,,"{""reason"": ""NONE""}",10.0,9147.685000000001,-0.30621984927886076,0,0,0,Louisiana,212889065.30955267,16991.13,1.0
INV_0290396,ac2a4f71-a77d-45f1-97c4-fe9ce1e0fffc,DPT_027,2023-08-12,6102.62,ZAR,NET30,GOODS,10,,DK,2634,0.486,0,4856.44,0,NONE,,"{""reason"": ""NONE""}",16.0,5224.139090909091,-0.16591776721037046,0,0,0,Maine,381793424.7985393,,
INV_0081584,d428df6c-89aa-4293-b4a0-dcd41a9af29e,DPT_003,2023-08-11,1043.67,ZAR,NET90,SERVICES,22,,BA,4496,0.293,0,2361.37,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",17.0,2840.3045652173914,-0.7400072056266804,0,1,0,New York,420410228.3429599,,
INV_0017925,58007c02-87ea-4ff5-8db0-674679279973,DPT_048,2023-05-09,17368.42,ZAR,NET60,GOODS,6,,BW,2810,0.163,1,8597.72,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",19.0,9467.201833333333,1.1125247545205152,0,0,0,Nevada,147954148.85425425,,
INV_0148029,267627ca-3625-4c20-87e3-21c2a4bae8bf,DPT_031,2023-02-24,3027.58,ZAR,NET30,GOODS,16,data/v1/20251214_172643/images/INV_0148029.png,PS,143,0.34,0,2032.01,0,NONE,,"{""reason"": ""NONE""}",14.0,2139.1093333333333,-0.5148731802323789,0,0,0,Arkansas,277767319.84191287,9841.73,0.0
INV_0014740,87ad8b26-8eaa-4841-aaa0-426df7c0d5f7,DPT_026,2023-07-04,4125.14,ZAR,NET30,SERVICES,18,,CU,2054,0.239,0,7460.94,0,NONE,,"{""reason"": ""NONE""}",14.0,9046.348421052633,-0.39032211646851384,0,0,0,New York,63687498.0357117,,
INV_0151796,ecb4678c-1612-4aa6-be96-39ba0ed2ec9d,DPT_028,2023-08-06,2881.85,ZAR,NET60,SERVICES,5,,GM,4809,0.515,1,6004.15,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",13.0,6385.709428571428,-0.5314106146526458,0,0,1,Nevada,67438047.15168649,,
INV_0264344,7a1b5806-6160-46b4-9360-715fc3fe0183,DPT_049,2023-01-02,1658.5,ZAR,NET90,GOODS,7,,SB,3346,0.396,0,3346.12,0,NONE,,"{""reason"": ""NONE""}",2.0,2099.0950000000003,-0.6702363224549749,0,0,0,North Dakota,45958704.060773954,,
INV_0243611,fb140bc3-304b-4590-9e9e-37575260001e,DPT_034,2023-03-29,3445.88,ZAR,NET30,GOODS,3,,AU,1200,0.355,0,4624.64,0,NONE,,"{""reason"": ""NONE""}",10.0,6232.217142857143,-0.4674045133964659,0,0,1,Tennessee,279931198.2698545,,
INV_0043674,157511ad-dbea-49f8-a8fb-5a963b85f6e1,DPT_049,2023-03-09,19494.49,ZAR,NET30,GOODS,0,,SO,1229,0.353,0,15315.16,0,NONE,,"{""reason"": ""NONE""}",13.0,25216.857333333333,1.3537910908815718,0,0,1,North Dakota,45958704.060773954,,
INV_0160956,61ee6c5b-deef-480f-9c07-a75114374509,DPT_020,2023-04-27,639.9,ZAR,NET60,SERVICES,1,,AD,748,0.081,0,1471.65,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",16.0,1950.014705882353,-0.7858270086588025,0,1,1,New Jersey,245316830.24895635,,
INV_0056807,846d5a3b-2661-4426-b038-5dd74c7d9313,DPT_014,2023-03-12,10773.14,ZAR,NET60,GOODS,3,data/v1/20251214_172643/images/INV_0056807.png,HT,3664,0.274,0,14674.42,0,NONE,,"{""reason"": ""NONE""}",8.0,16861.129130434783,0.3640926507443719,0,0,1,Texas,213889789.54939508,36428.75,0.0
INV_0108837,152aeaec-2bdf-4b41-b3ed-a8f1026b5383,DPT_039,2023-03-19,15920.12,ZAR,NET30,GOODS,14,data/v1/20251214_172643/images/INV_0108837.png,GT,1112,0.154,1,7175.0,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",10.0,8655.9215625,0.9481717299485505,0,0,0,Louisiana,211828985.9007984,38735.51,0.0
INV_0209748,e7147668-cf1d-4d3a-9fee-fdffc566aa81,DPT_010,2023-03-09,2924.17,ZAR,NET60,GOODS,12,,HN,1085,0.125,0,3541.45,0,NONE,,"{""reason"": ""NONE""}",14.0,3445.526451612903,-0.5266081427891606,0,0,0,Arizona,477880716.71451265,,
INV_0010388,ca376c36-7d94-4f10-8d18-7b75a971a31f,DPT_004,2023-03-15,2761.89,ZAR,NET30,SERVICES,6,,WS,4043,0.086,0,6445.43,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",19.0,8274.010476190477,-0.545023670530332,0,1,0,Louisiana,295635808.5560889,,
INV_0150925,1c453357-e829-4a67-96c8-e3d7abf0263e,DPT_003,2023-03-06,1083.32,ZAR,NET60,GOODS,5,data/v1/20251214_172643/images/INV_0150925.png,FJ,1609,0.485,0,4327.93,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",16.0,4991.340882352941,-0.7355077252536373,0,1,1,New York,420410228.3429599,3749.97,0.0
INV_0136658,da296905-ee22-470b-9ee9-32603002d831,DPT_046,2023-04-13,4849.9,ZAR,NET60,GOODS,18,,LA,154,0.056,1,3265.44,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",15.0,4409.272195121951,-0.3080763814075616,0,0,0,Mississippi,271866289.7393795,,
INV_0061662,81f7f3fb-19e4-4c6a-89c2-3e69d82c7565,DPT_042,2023-07-23,5544.32,ZAR,NET30,SERVICES,11,,FI,515,0.094,0,2280.65,0,NONE,,"{""reason"": ""NONE""}",10.0,2795.9703030303026,-0.22927362830166925,0,0,0,Wyoming,296058218.29171246,,
INV_0096917,5b58eb49-c978-4b52-9d1c-0838edc8cca8,DPT_040,2023-08-03,24581.19,ZAR,NET60,GOODS,15,,TZ,1062,0.254,0,10597.88,0,NONE,,"{""reason"": ""NONE""}",10.0,13234.288157894736,1.9310295981592167,0,0,0,Rhode Island,210207695.81482586,,
INV_0058278,1bf90e27-dc96-425e-8cf3-a17156dc8907,DPT_032,2023-08-01,1066.22,ZAR,NET30,GOODS,16,,SC,3887,0.628,1,2999.31,1,SPLIT,SPLIT;GHOST_SUPPLIER,"{""rules"": [""SPLIT"", ""GHOST_SUPPLIER""]}",14.0,3336.073142857143,-0.7374482325519737,0,1,0,Arkansas,30056782.33772621,,
INV_0127848,e42e707a-fe2b-4987-9fdc-abbf6b9cd71c,DPT_030,2023-04-18,932.54,ZAR,NET30,SERVICES,22,,BW,2511,0.093,0,5291.6,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",15.0,6251.711282051282,-0.7526182334666877,0,1,0,Wyoming,153509548.44925362,,
INV_0250395,87ad8b26-8eaa-4841-aaa0-426df7c0d5f7,DPT_020,2023-03-05,5521.84,ZAR,NET60,GOODS,22,,CU,2054,0.239,0,7460.94,0,NONE,,"{""reason"": ""NONE""}",16.0,10051.178965517242,-0.23182465777924827,0,0,0,New Jersey,245316830.24895635,,
INV_0130966,6182f347-533f-4a72-b64f-a54a8c611654,DPT_010,2023-03-18,1292.47,ZAR,NET30,GOODS,5,,AR,3978,0.466,0,1327.01,0,NONE,,"{""reason"": ""NONE""}",17.0,1967.0584210526315,-0.7117733918356807,0,0,1,Arizona,477880716.71451265,,
INV_0147438,28f4e3ce-aded-4a80-bff9-507dcd14a03e,DPT_022,2023-12-11,13430.22,ZAR,NET60,GOODS,12,,KE,3746,0.418,0,13973.15,0,NONE,,"{""reason"": ""NONE""}",13.0,16635.53510638298,0.6656179801165161,0,0,0,New York,298621222.7947611,,
INV_0001473,d7f34368-c2ef-4ecb-bf5f-bf4fd4176230,DPT_048,2023-01-30,8491.17,ZAR,NET60,GOODS,21,,LU,3651,0.181,0,6327.27,0,NONE,,"{""reason"": ""NONE""}",13.0,7520.077692307693,0.10513478878035436,0,0,0,Nevada,147954148.85425425,,
INV_0114696,685a9f2b-4236-40bf-a936-6a853a46fbe3,DPT_003,2023-07-25,2906.83,ZAR,NET30,GOODS,17,data/v1/20251214_172643/images/INV_0114696.png,FI,4499,0.151,0,4478.13,0,NONE,,"{""reason"": ""NONE""}",15.0,4952.6381395348835,-0.5285758852776491,0,0,0,New York,420410228.3429599,4728.68,0.0
INV_0067238,608e2f5c-6117-4270-a7c0-518b17efa621,DPT_027,2023-02-21,6826.69,ZAR,NET30,GOODS,18,,BR,588,0.328,0,13801.59,0,NONE,,"{""reason"": ""NONE""}",13.0,13706.653636363637,-0.08375033332110542,0,0,0,Maine,381793424.7985393,,
INV_0127020,75ac824c-2c55-4ef7-b4e9-573450521700,DPT_004,2023-12-20,4865.8,ZAR,NET30,GOODS,23,data/v1/20251214_172643/images/INV_0127020.png,CU,2325,0.321,0,2760.55,0,NONE,,"{""reason"": ""NONE""}",10.0,3703.9517142857144,-0.3062720500599856,0,0,0,Louisiana,295635808.5560889,22035.15,0.0
INV_0081203,c48d5650-2e95-42d6-9679-2482a3c988e4,DPT_039,2023-07-15,3455.99,ZAR,NET30,SERVICES,7,,ST,1100,0.197,0,1561.77,1,NONE,,"{""reason"": ""NONE""}",15.0,1791.9002439024391,-0.4662572310113091,0,0,0,Louisiana,211828985.9007984,,
INV_0115541,bdc2b74b-38a5-4b49-9d34-aa1890019ed4,DPT_022,2023-03-03,35091.8,ZAR,NET30,GOODS,15,,NL,115,0.752,0,16474.54,1,INFLATED,INFLATED,"{""rules"": [""INFLATED""]}",12.0,28194.712799999998,3.1237731896777836,0,0,0,New York,298621222.7947611,,
INV_0221655,d9d57b02-42d0-4d55-8aab-47b23c9d128a,DPT_033,2023-11-29,12360.52,ZAR,NET30,SERVICES,2,,SO,1466,0.589,1,11374.28,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",13.0,13546.6465625,0.5442284680094729,0,0,1,Pennsylvania,228230337.7671311,,
INV_0202010,ab3b4d37-560c-45ee-a38c-254c076e2bba,DPT_047,2023-03-22,747.47,ZAR,NET30,GOODS,9,,DJ,2872,0.038,0,625.96,0,NONE,,"{""reason"": ""NONE""}",16.0,684.3209090909091,-0.7736199694727178,0,0,0,Vermont,426130646.54993266,,
INV_0061868,4f77a665-ac3c-4640-bc20-592fc04a96c4,DPT_003,2023-07-25,34550.74,ZAR,NET30,SERVICES,21,,TN,1636,0.248,0,10544.46,1,INFLATED,INFLATED,"{""rules"": [""INFLATED""]}",14.0,10407.295454545454,3.062373723079076,0,0,0,New York,420410228.3429599,,
INV_0086123,a0b85755-44ca-45a2-a1e5-18a293d228d4,DPT_035,2023-10-28,3577.29,ZAR,NET60,GOODS,5,,NP,154,0.199,0,3247.59,0,NONE,,"{""reason"": ""NONE""}",16.0,3515.691463414634,-0.45249211198860706,0,0,1,Vermont,63989409.53932006,,
INV_0261514,36ee1640-723e-4466-b43b-d27f42a259a6,DPT_017,2023-04-23,1664.87,ZAR,NET30,SERVICES,7,,US,3527,0.102,0,2675.71,0,NONE,,"{""reason"": ""NONE""}",14.0,3268.343636363636,-0.6695134551163548,0,0,0,Tennessee,476118238.14948916,,
INV_0083482,98b8e4cc-1bc0-44fc-89cb-394243f59a85,DPT_023,2023-11-12,3040.37,ZAR,NET60,GOODS,13,data/v1/20251214_172643/images/INV_0083482.png,MV,2488,0.192,0,4341.63,0,NONE,,"{""reason"": ""NONE""}",14.0,5463.095869565217,-0.5134217715571905,0,0,0,Arkansas,471719619.69151163,13609.88,0.0
INV_0060432,3e00980e-ae44-4e21-9258-64f225d4a0fc,DPT_005,2023-06-05,5037.28,ZAR,NET30,SERVICES,20,,BA,809,0.51,0,5676.62,0,NONE,,"{""reason"": ""NONE""}",15.0,7355.944523809523,-0.2868125066963175,0,0,0,Arkansas,116229088.95079409,,
INV_0065176,dc8a4922-5005-480f-a4c7-78a59b4e164b,DPT_028,2023-06-06,12531.79,ZAR,NET30,SERVICES,0,,ZW,67,0.202,0,9016.27,0,NONE,,"{""reason"": ""NONE""}",16.0,10997.49,0.563664180581758,0,0,1,Nevada,67438047.15168649,,
INV_0012723,9ea9f508-3122-4592-bdb0-2235261e2555,DPT_036,2023-12-24,12735.59,ZAR,NET30,GOODS,3,,CU,1608,0.183,1,5551.39,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",15.0,6580.1064102564105,0.5867913962192408,0,0,1,New Hampshire,174005417.58110693,,
INV_0021631,734a6ca3-8116-43fc-a2e7-c1a612d2fa06,DPT_043,2023-02-03,3026.79,ZAR,NET60,GOODS,17,,GM,2519,0.308,0,1788.59,0,NONE,,"{""reason"": ""NONE""}",7.0,2854.5257142857145,-0.514962829399963,0,0,0,Oregon,41657651.47833375,,
INV_0194629,70fd6672-b80f-46c5-828f-a16b0aa6fcb9,DPT_041,2023-01-12,26195.22,ZAR,NET30,GOODS,15,,CU,277,0.204,1,15055.05,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",11.0,18802.993636363637,2.1141896563307894,0,0,0,Connecticut,51190351.867643066,,
INV_0021633,8548867b-ad5c-4a24-8d59-616b7779857f,DPT_019,2023-07-24,12620.02,ZAR,NET60,GOODS,13,,AU,1219,0.074,0,3468.04,0,NONE,,"{""reason"": ""NONE""}",12.0,4288.225161290323,0.5736765173614199,0,0,0,Connecticut,269888487.263314,,
INV_0109057,dd39d793-6257-44a2-b204-be894a4b5563,DPT_035,2023-09-14,1709.65,ZAR,NET60,GOODS,20,data/v1/20251214_172643/images/INV_0109057.png,ML,1626,0.292,0,2703.88,0,NONE,,"{""reason"": ""NONE""}",12.0,3155.276470588235,-0.6644318225538107,0,0,0,Vermont,63989409.53932006,5213.65,1.0
INV_0197744,d2fe2fde-d918-43e5-b2f2-5eef1f45dbfd,DPT_012,2023-10-15,41231.16,ZAR,NET30,GOODS,8,,NO,4827,0.356,0,13831.74,1,INFLATED,INFLATED,"{""rules"": [""INFLATED""]}",12.0,16001.684255319149,3.820467510561674,0,0,0,Connecticut,142923347.63187703,,
INV_0101270,2f12b150-605f-41eb-8cc5-7e0d26332018,DPT_033,2023-07-05,9938.2,ZAR,NET30,GOODS,7,,JP,514,0.224,0,5781.98,0,NONE,,"{""reason"": ""NONE""}",10.0,5828.011724137932,0.2693436938044312,0,0,0,Pennsylvania,228230337.7671311,,
INV_0169559,adb610f4-c65d-486e-b00f-63efe59fc1c2,DPT_013,2023-10-31,53179.65,ZAR,NET30,GOODS,16,,BT,4081,0.307,0,6109.17,1,INFLATED,INFLATED,"{""rules"": [""INFLATED""]}",11.0,7607.390810810812,5.176381665479768,0,0,0,Missouri,142874477.40079096,,
INV_0039896,932cae01-d2c6-4ee4-a8d0-a2a8c4e7f7dd,DPT_018,2023-08-22,14012.7,ZAR,NET30,GOODS,15,data/v1/20251214_172643/images/INV_0039896.png,WS,100,0.184,1,24101.42,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",7.0,26424.70333333334,0.731717786615638,0,0,0,California,419911365.2428973,47970.31,0.0
INV_0012461,09697101-8b2c-450a-ab15-c11bb113d50b,DPT_035,2023-10-14,8604.76,ZAR,NET60,GOODS,16,,DJ,800,0.099,0,11030.66,0,NONE,,"{""reason"": ""NONE""}",14.0,12474.581607142856,0.11802497731942051,0,0,0,Vermont,63989409.53932006,,
INV_0213543,57d3f4dd-d963-4c72-85c8-234b1d763a66,DPT_031,2023-08-06,13065.7,ZAR,NET30,SERVICES,15,,HT,1007,0.345,0,3883.18,0,NONE,,"{""reason"": ""NONE""}",10.0,5888.1545945945945,0.6242522654738506,0,0,0,Arkansas,277767319.84191287,,
INV_0247187,67443fb8-81bd-45d5-b5a6-571c4fa5c35e,DPT_031,2023-10-04,14029.64,ZAR,NET90,GOODS,13,,AU,2910,0.656,1,13248.14,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",15.0,16890.746226415096,0.7336401371205395,0,0,0,Arkansas,277767319.84191287,,
INV_0057182,d42cb1ae-19f7-48cb-a016-c7438bc83a02,DPT_000,2023-06-19,14698.65,ZAR,NET30,SERVICES,10,data/v1/20251214_172643/images/INV_0057182.png,IS,3578,0.039,0,14778.1,0,NONE,,"{""reason"": ""NONE""}",14.0,15596.368285714287,0.8095593644690794,0,0,0,Rhode Island,327888135.03695077,38526.62,0.0
INV_0163166,8d2434f9-963d-48bf-b97e-3984ded7d3ef,DPT_026,2023-04-17,1987.17,ZAR,NET30,SERVICES,13,,VN,197,0.44,0,3980.43,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",10.0,4434.162894736842,-0.6329388643412777,0,1,0,New York,63687498.0357117,,
INV_0149236,febec0db-9a3a-4103-ae3c-453214348f62,DPT_007,2023-06-22,11566.83,ZAR,NET30,GOODS,0,,DK,377,0.193,0,26295.03,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",20.0,34982.09613636364,0.4541605593769224,0,1,1,New York,135527637.75179547,,
INV_0270752,dd1ca267-530d-4da6-88d0-f9e5991965ea,DPT_048,2023-12-24,3186.81,ZAR,NET30,SERVICES,19,,BR,114,0.142,0,2893.87,0,NONE,,"{""reason"": ""NONE""}",10.0,3474.4350000000004,-0.49680376636605705,0,0,0,Nevada,147954148.85425425,,
INV_0275109,67cba27a-6528-4970-ab6e-f8dd5a669316,DPT_039,2023-12-23,12110.2,ZAR,NET60,SERVICES,3,,IT,1781,0.302,0,3946.51,0,NONE,,"{""reason"": ""NONE""}",22.0,5083.865294117647,0.5158221646808433,0,0,1,Louisiana,211828985.9007984,,
INV_0166851,26242b40-a5cb-43a2-b98d-1ca68b6870b5,DPT_049,2023-05-18,7807.71,ZAR,NET30,SERVICES,20,,CG,2220,0.575,0,6301.7,0,NONE,,"{""reason"": ""NONE""}",12.0,7663.775483870968,0.02757577602474079,0,0,0,North Dakota,45958704.060773954,,
INV_0281279,e9462820-6a80-4ac2-9a8c-f13c28ce231e,DPT_007,2023-05-20,18541.55,ZAR,NET60,GOODS,0,data/v1/20251214_172643/images/INV_0281279.png,IT,3766,0.861,0,4612.23,1,DOC_TAMPER,DOC_TAMPER,"{""rules"": [""DOC_TAMPER""]}",19.0,6447.936250000001,1.2456514987835197,0,0,1,New York,135527637.75179547,15592.71,1.0
INV_0144514,e222b6a6-15bf-4e97-98a2-1f1c914dcfae,DPT_043,2023-06-03,2365.15,ZAR,NET30,SERVICES,6,,MU,2476,0.105,0,4930.86,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",19.0,6824.0160000000005,-0.5900457094509156,0,1,0,Oregon,41657651.47833375,,
